avg_coord,x_y_grid_pt,city_state,current_temp,wind,description
-24.0534,"160, 90","Olimpo,PR",73.0,1 mph,Scattered Rain Showers
-16.5516,"49, 101","Liverpool,NY",37.0,6 mph,Partly Cloudy
-22.85715,"56, 96","Fox Lake Hills,IL",36.0,10 mph,Mostly Clear
-28.9774,"32, 106","Lake Village,AR",63.0,10 mph,Patchy Fog
-38.6986,"102, 108","North Plains,OR",31.0,3 mph,Widespread Frost
-31.25925,"109, 56","Wynnewood,OK",62.0,8 mph,Patchy Fog
-23.696700000000003,"60, 91","St. George,SC",62.0,6 mph,Partly Cloudy
-15.7838,"84, 50","Shinnecock Hills,NY",46.0,17 mph,Mostly Clear
-19.8999,"106, 55","Windham,OH",35.0,3 mph,Partly Cloudy
-31.26785,"63, 40","Cimarron,KS",46.0,20 mph,Cloudy
-16.997549999999997,"56, 114","Long Valley,NJ",41.0,5 mph,Mostly Clear
-19.93745,"70, 59","Cecil-Bishop,PA",34.0,6 mph,Mostly Cloudy
-28.52845,"61, 112","Moorhead,MS",64.0,5 mph,Patchy Fog
-24.3776,"88, 53","Arthur,IL",38.0,10 mph,Partly Cloudy
-24.33705,"39, 21","Lavonia,GA",61.0,7 mph,Partly Cloudy
-19.18315,"73, 85","Lovettsville,VA",42.0,8 mph,Mostly Clear
-33.21185,"23, 75","De Leon,TX",63.0,5 mph,Mostly Cloudy
-24.7205,"114, 55","Hawley,MN",33.0,21 mph,Cloudy
-15.66045,"76, 67","Madison Center,CT",44.0,9 mph,Clear
-16.092049999999997,"41, 68","Brewster Hill,NY",39.0,7 mph,Mostly Clear
-39.2259,"162, 57","Valle Vista,AZ",49.0,13 mph,Partly Cloudy
-25.0104,"48, 112","Ball Ground,GA",62.0,5 mph,Partly Cloudy
-23.9606,"140, 128","Monserrate,PR",71.0,5 mph,Isolated Rain Showers
-37.34875,"120, 77","Kingston,WA",35.0,10 mph,Slight Chance Rain Showers
-23.85405,"186, 98","Palmas del Mar,PR",74.0,7 mph,Scattered Rain Showers
-24.044600000000003,"163, 89","Corazón,PR",74.0,2 mph,Scattered Rain Showers
-21.6058,"73, 67","Fremont,IN",34.0,5 mph,Partly Cloudy
-30.794,"64, 66","Waskom,TX",65.0,0 mph,Patchy Fog
-23.96415,"58, 32","Blackville,SC",63.0,6 mph,Partly Cloudy
-28.3304,"81, 110","Fairfield Bay,AR",54.0,0 to 5 mph,Cloudy
-32.52305,"54, 83","Lyons,CO",35.0,5 mph,Partly Cloudy
-15.220650000000004,"31, 63","Crystal Lake,CT",36.0,8 mph,Clear
-19.209550000000004,"91, 66","Ravensworth,VA",45.0,13 mph,Mostly Clear
-41.14505,"73, 41","Murphys,CA",39.0,14 to 23 mph,Rain Showers
-18.502050000000004,"69, 57","Lemont,PA",37.0,6 mph,Mostly Cloudy
-27.4497,"56, 94","Belleair Bluffs,FL",70.0,14 mph,Partly Cloudy
-16.3854,"45, 42","Old Brookville,NY",45.0,13 mph,Mostly Clear
-26.68795,"48, 162","Chiefland,FL",62.0,6 mph,Mostly Clear
-17.301700000000004,"41, 106","Old Orchard,PA",40.0,5 mph,Mostly Clear
-23.8971,"54, 41","Arial,SC",58.0,9 mph,Partly Cloudy
-31.158300000000004,"103, 73","Lexington,OK",60.0,8 mph,Patchy Fog
-17.117050000000003,"83, 79","Pine Beach,NJ",48.0,10 mph,Mostly Clear
-41.55945,"44, 110","Parkwood,CA",45.0,10 to 15 mph,Rain Likely
-30.93375,"112, 82","Pink,OK",60.0,8 mph,Patchy Fog
-28.31705,"54, 25","Marionville,MO",51.0,8 mph,Mostly Cloudy
-27.02505,"45, 115","Ashford,AL",65.0,5 mph,Clear
-22.593950000000003,"36, 45","Glendale,OH",38.0,9 mph,Mostly Cloudy
-17.3353,"60, 85","Tullytown,PA",44.0,5 to 10 mph,Mostly Clear
-38.9731,"174, 67","Rio Verde,AZ",54.0,5 mph,Mostly Clear
-30.4243,"17, 113","Erwinville,LA",67.0,0 mph,Widespread Fog
-24.837,"71, 102","Hoschton,GA",62.0,5 mph,Partly Cloudy
-20.73465,"103, 86","Amherst,VA",44.0,8 mph,Clear
-13.536150000000005,"43, 71","North Conway,NH",35.0,10 mph,Mostly Clear
-30.625950000000003,"24, 87","Pierre Part,LA",67.0,0 mph,Areas Of Fog
-27.5954,"26, 71","Earle,AR",59.0,5 mph,Patchy Fog
-18.4916,"108, 19","Spring Grove,PA",38.0,9 mph,Partly Cloudy
-34.61985,"140, 172","Ranchos de Taos,NM",34.0,0 to 5 mph,Partly Cloudy
-19.9008,"90, 42","East Uniontown,PA",35.0,3 mph,Partly Cloudy
-27.7451,"88, 40","Pine Island Center,FL",71.0,15 mph,Partly Cloudy
-16.395699999999998,"33, 53","Upper Nyack,NY",44.0,12 mph,Mostly Clear
-19.00485,"107, 66","Croom,MD",45.0,13 mph,Mostly Clear
-38.22605,"109, 32","Cibecue,AZ",40.0,5 mph,Mostly Clear
-36.5793,"122, 100","Boles Acres,NM",52.0,7 mph,Mostly Cloudy
-23.79715,"8, 74","Polo,IL",34.0,10 mph,Partly Cloudy
-30.086900000000004,"114, 156","Newkirk,OK",55.0,12 mph,Patchy Fog
-29.7489,"140, 70","Lakeshore,LA",65.0,0 mph,Patchy Fog
-20.46145,"78, 40","Creston,OH",34.0,5 mph,Partly Cloudy
-16.4566,"111, 45","South Fallsburg,NY",36.0,8 mph,Mostly Clear
-38.9255,"97, 84","Kearny,AZ",49.0,3 mph,Clear
-30.0722,"45, 31","Cheney,KS",55.0,10 mph,Slight Chance Light Rain
-22.34995,"24, 47","Schofield,WI",32.0,7 mph,Mostly Cloudy
-23.7852,"61, 77","Jellico,TN",47.0,0 mph,Mostly Clear
-26.56495,"101, 73","Adamsville,TN",63.0,5 mph,Patchy Fog
-19.447,"123, 72","Pymatuning Central,PA",39.0,6 mph,Mostly Cloudy
-33.8701,"176, 53","Shiner,TX",67.0,5 mph,Patchy Fog
-32.6836,"68, 67","Whitney,TX",65.0,5 mph,Mostly Cloudy
-41.805800000000005,"114, 111","Bethel Island,CA",49.0,16 to 21 mph,Rain
-17.0907,"78, 29","Chinchilla,PA",36.0,10 mph,Mostly Cloudy
-21.82235,"96, 22","Spencerville,OH",38.0,5 mph,Mostly Cloudy
-42.39755,"100, 66","Corralitos,CA",45.0,14 to 17 mph,Showers And Thunderstorms
-22.4267,"132, 80","Rockwell,NC",54.0,7 mph,Clear
-22.795350000000003,"69, 56","Eagle,WI",35.0,10 mph,Mostly Cloudy
-29.690900000000003,"90, 63","Spiro,OK",58.0,5 to 10 mph,Cloudy
-18.4132,"102, 31","Messiah College,PA",41.0,9 mph,Partly Cloudy
-28.100900000000003,"73, 140","Gassville,AR",53.0,0 mph,Cloudy
-32.484449999999995,"73, 116","Patton Village,TX",66.0,5 mph,Patchy Fog
-17.379749999999998,"56, 85","Penndel,PA",44.0,10 mph,Mostly Clear
-31.251600000000003,"83, 90","Union City,OK",57.0,9 mph,Patchy Fog
-28.4707,"101, 74","Carlisle,AR",59.0,5 mph,Patchy Fog
-17.54575,"131, 69","McAdoo,PA",36.0,15 mph,Partly Cloudy
-23.80615,"75, 61","Plainview,TN",53.0,5 mph,Mostly Clear
-25.07315,"23, 12","Walden,TN",57.0,10 mph,Mostly Clear
-17.023100000000003,"71, 98","Helmetta,NJ",45.0,5 mph,Mostly Clear
-26.7604,"100, 58","Farmington,MS",64.0,5 mph,Patchy Fog
-28.9703,"109, 22","Glendale,MS",65.0,0 mph,Patchy Fog
-30.279850000000003,"46, 93","Garyville,LA",68.0,0 mph,Areas Of Fog
-25.80885,"124, 142","Bottineau,ND",21.0,18 mph,Patchy Blowing Snow
-23.924949999999995,"71, 22","Ware Shoals,SC",60.0,8 mph,Partly Cloudy
-20.9431,"32, 22","Manchester,MI",31.0,5 mph,Partly Cloudy
-37.25865,"121, 88","Freeland,WA",31.0,8 mph,Chance Rain And Snow Showers
-20.44285,"89, 29","Brewster,OH",35.0,6 mph,Mostly Cloudy
-32.60025,"83, 89","Townsend,MT",10.0,14 mph,Light Snow
-28.04535,"108, 59","Eglin AFB,FL",66.0,5 mph,Mostly Clear
-24.13135,"43, 33","New Ellenton,SC",63.0,8 mph,Mostly Clear
-23.41035,"30, 51","New Glarus,WI",32.0,10 mph,Mostly Cloudy
-18.326,"115, 25","Stonybrook,PA",41.0,8 mph,Partly Cloudy
-17.622449999999997,"38, 84","Evansburg,PA",41.0,5 mph,Mostly Clear
-35.0681,"107, 216","Millville,UT",33.0,13 mph,Rain
-22.6921,"21, 22","Lake Wazeecha,WI",32.0,7 mph,Mostly Cloudy
-34.53195,"132, 46","Elmendorf,TX",68.0,5 mph,Patchy Fog
-26.528500000000005,"58, 93","Morris,AL",60.0,5 mph,Patchy Fog
-24.38625,"83, 83","Maple Lake,MN",31.0,10 mph,Mostly Cloudy
-23.9473,"59, 66","Caryville,TN",49.0,0 mph,Mostly Clear
-21.244850000000003,"76, 73","Laymantown,VA",45.0,7 mph,Clear
-22.46375,"87, 95","Albany,IN",38.0,10 mph,Partly Cloudy
-36.57825,"109, 97","Parma,ID",28.0,6 mph,Mostly Cloudy
-25.8855,"89, 71","Marlborough,MO",45.0,6 mph,Mostly Cloudy
-25.1017,"56, 97","Berkeley Lake,GA",63.0,5 mph,Partly Cloudy
-24.04595,"132, 121","Barahona,PR",70.0,5 mph,Isolated Rain Showers
-21.24715,"27, 2","Morenci,MI",32.0,6 mph,Partly Cloudy
-24.87935,"28, 82","Lewistown,IL",37.0,10 mph,Partly Cloudy
-24.73415,"81, 54","Arlington,MN",30.0,10 mph,Mostly Cloudy
-40.4661,"64, 142","Chester,CA",21.0,6 mph,Snow Showers
-23.6392,"35, 55","Cloverdale,IN",41.0,12 mph,Partly Cloudy
-41.55805,"89, 31","Borrego Springs,CA",53.0,5 mph,Chance Light Rain
-24.5823,"184, 93","Rockport,IN",49.0,8 mph,Partly Cloudy
-40.4464,"37, 82","Kingsbury,NV",22.0,25 to 30 mph,Snow
-25.29505,"108, 67","Toledo,IA",33.0,10 mph,Partly Cloudy
-26.7154,"107, 90","Haverhill,FL",75.0,14 mph,Slight Chance Rain Showers
-30.5011,"41, 79","Lafourche Crossing,LA",67.0,0 mph,Areas Of Fog
-32.15695,"20, 80","Fannett,TX",66.0,5 mph,Patchy Fog
-31.65925,"31, 48","Lakin,KS",46.0,18 mph,Cloudy
-21.966800000000003,"88, 40","Piketon,OH",37.0,7 mph,Partly Cloudy
-17.5482,"134, 66","Coaldale,PA",37.0,10 mph,Partly Cloudy
-15.751549999999998,"60, 40","Lorenz Park,NY",39.0,10 mph,Mostly Clear
-25.0315,"25, 135","Varnell,GA",60.0,5 mph,Mostly Cloudy
-26.74995,"54, 79","Lipscomb,AL",63.0,5 mph,Partly Cloudy
-22.9507,"23, 29","Rising Sun,IN",39.0,9 mph,Partly Cloudy
-32.9273,"31, 78","Granby,CO",20.0,2 to 6 mph,Mostly Clear
-29.1423,"124, 13","Cherryvale,KS",53.0,7 mph,Slight Chance Light Rain
-35.02985,"100, 15","Malad City,ID",30.0,3 mph,Rain And Snow
-25.181800000000003,"49, 67","Ridgetop,TN",60.0,5 to 10 mph,Slight Chance Very Light Rain
-24.5033,"81, 75","Howard Lake,MN",32.0,10 mph,Mostly Cloudy
-41.064,"115, 39","China Lake Acres,CA",44.0,5 to 10 mph,Chance Light Rain
-25.49625,"115, 74","Aviston,IL",44.0,8 mph,Mostly Cloudy
-41.95695,"12, 124","Santa Nella,CA",47.0,10 to 15 mph,Rain
-23.940700000000003,"179, 90","Emajagua,PR",74.0,6 mph,Scattered Rain Showers
-17.415499999999998,"45, 93","Dublin,PA",41.0,10 mph,Mostly Clear
-27.53935,"50, 69","Wewahitchka,FL",63.0,0 mph,Mostly Clear
-30.548050000000003,"50, 66","Montegut,LA",67.0,0 to 5 mph,Patchy Fog
-27.7472,"109, 72","Tavernier,FL",75.0,20 mph,Slight Chance Rain Showers
-19.0619,"120, 49","Solomons,MD",48.0,17 mph,Mostly Clear
-28.80135,"84, 66","Wrightsville,AR",58.0,5 mph,Patchy Fog
-25.55015,"96, 92","Brighton,IL",44.0,8 mph,Mostly Cloudy
-34.066050000000004,"130, 91","Johnson City,TX",65.0,5 mph,Mostly Cloudy
-23.80395,"81, 37","Liberty,KY",47.0,6 mph,Clear
-17.926049999999996,"131, 40","Reinholds,PA",41.0,9 mph,Partly Cloudy
-25.936450000000004,"67, 35","Owens Cross Roads,AL",60.0,0 mph,Clear
-26.75345,"108, 86","Atlantis,FL",74.0,10 mph,Slight Chance Rain Showers
-25.17375,"183, 45","Elkton,KY",56.0,9 mph,Partly Cloudy
-16.827049999999996,"83, 102","Belford,NJ",49.0,15 mph,Mostly Clear
-29.6015,"36, 52","Glenwood,AR",57.0,5 mph,Patchy Fog
-22.52725,"43, 8","Redgranite,WI",32.0,6 mph,Partly Cloudy
-17.30575,"84, 64","North Beach Haven,NJ",50.0,15 mph,Mostly Clear
-14.185,"79, 79","Rouses Point,NY",36.0,16 mph,Mostly Clear
-22.815,"92, 56","Salt Creek Commons,IN",35.0,10 mph,Partly Cloudy
-24.4888,"23, 25","Demorest,GA",60.0,5 mph,Mostly Cloudy
-23.895100000000003,"23, 93","Orleans,IN",41.0,6 mph,Partly Cloudy
-32.12325,"93, 87","Palmer,TX",66.0,5 mph,Mostly Cloudy
-14.5752,"94, 52","Vineyard Haven,MA",47.0,20 mph,Clear
-24.9387,"111, 55","Tennille,GA",64.0,5 to 10 mph,Partly Cloudy
-24.0189,"22, 38","Jasonville,IN",42.0,9 mph,Partly Cloudy
-28.9147,"51, 30","Council Grove,KS",47.0,10 mph,Slight Chance Rain Showers
-19.0946,"92, 74","Cabin John,MD",45.0,12 mph,Mostly Clear
-39.0514,"96, 74","Turner,OR",32.0,6 mph,Areas Of Frost
-24.48265,"51, 88","Tremont,IL",37.0,12 mph,Partly Cloudy
-24.7476,"44, 73","Mason City,IL",37.0,6 mph,Partly Cloudy
-15.446050000000003,"54, 70","Country Knolls,NY",38.0,9 mph,Clear
-68.134,"150, 160","Kahuku,HI",74.0,20 mph,Chance Rain Showers
-19.95595,"41, 57","Mount Jackson,VA",40.0,8 mph,Partly Cloudy
-22.06335,"68, 26","Welch,WV",43.0,2 mph,Mostly Clear
-35.5376,"82, 140","Jal,NM",63.0,15 mph,Cloudy
-22.12805,"89, 88","Cedar Grove,WI",38.0,10 to 15 mph,Mostly Cloudy
-18.15805,"122, 31","Landisville,PA",40.0,8 mph,Partly Cloudy
-16.313100000000002,"48, 9","Watchtower,NY",37.0,6 mph,Mostly Clear
-21.7941,"76, 29","Madison,NC",49.0,7 mph,Clear
-24.06805,"130, 119","Ciales,PR",71.0,5 mph,Isolated Rain Showers
-25.82525,"89, 76","Vinita Park,MO",46.0,7 mph,Mostly Cloudy
-33.2859,"105, 161","Ronan,MT",7.0,9 mph,Mostly Cloudy
-24.3265,"94, 72","Maple Plain,MN",32.0,10 mph,Mostly Cloudy
-41.13515,"32, 122","Hamilton City,CA",44.0,13 mph,Rain Showers
-29.020000000000003,"107, 20","Arnold Line,MS",65.0,0 mph,Patchy Fog
-20.143,"87, 20","Hertford,NC",53.0,16 mph,Clear
-36.71705,"118, 106","Stanfield,OR",30.0,9 mph,Mostly Cloudy
-31.648450000000004,"45, 13","Huntington,TX",64.0,0 mph,Patchy Fog
-33.53,"106, 130","East Missoula,MT",12.0,13 to 18 mph,Partly Cloudy
-19.707950000000004,"83, 64","Wilmerding,PA",34.0,3 mph,Partly Cloudy
-28.339250000000003,"130, 52","Quitman,MS",64.0,5 mph,Patchy Fog
-30.223299999999995,"53, 91","Montz,LA",69.0,0 to 5 mph,Areas Of Fog
-25.48105,"58, 32","Unionville,TN",58.0,5 mph,Mostly Cloudy
-27.75895,"99, 138","Horseshoe Bend,AR",53.0,0 to 5 mph,Cloudy
-25.0918,"156, 83","Breckinridge Center,KY",51.0,8 mph,Chance Rain Showers
-27.680300000000003,"54, 41","Lake Lotawana,MO",46.0,7 mph,Partly Cloudy
-42.23975,"139, 54","Bell Canyon,CA",51.0,15 mph,Rain
-26.30935,"111, 30","Hickman,KY",57.0,7 mph,Mostly Cloudy
-31.971850000000003,"17, 100","Kountze,TX",65.0,5 mph,Patchy Fog
-17.7248,"16, 98","West Hamburg,PA",39.0,5 mph,Partly Cloudy
-30.2328,"11, 112","Pawnee,OK",57.0,10 mph,Chance Showers And Thunderstorms
-24.2511,"115, 72","Jamestown,TN",53.0,5 mph,Slight Chance Very Light Rain
-26.60105,"61, 157","Williston Highlands,FL",64.0,6 mph,Mostly Clear
-28.667250000000003,"121, 115","Eureka Springs,AR",52.0,5 to 10 mph,Mostly Cloudy
-35.584950000000006,"129, 122","Helper,UT",39.0,13 to 20 mph,Mostly Cloudy
-28.412,"71, 53","Cudjoe Key,FL",73.0,20 mph,Slight Chance Rain Showers
-17.46895,"74, 46","Conesus Lake,NY",34.0,7 mph,Mostly Cloudy
-19.7335,"81, 64","Braddock,PA",35.0,3 mph,Partly Cloudy
-33.727149999999995,"148, 99","Jonestown,TX",66.0,5 mph,Partly Cloudy
-42.29635,"84, 110","Belvedere,CA",49.0,17 to 21 mph,Showers And Thunderstorms
-20.4533,"103, 118","Shinnston,WV",36.0,5 mph,Mostly Clear
-42.34625,"107, 58","San Juan Bautista,CA",44.0,9 to 14 mph,Rain
-21.8895,"86, 66","Belville,NC",58.0,12 mph,Clear
-32.665400000000005,"72, 103","East Helena,MT",5.0,9 mph,Light Snow
-24.6482,"78, 111","Maysville,GA",62.0,5 mph,Partly Cloudy
-23.2464,"148, 98","Cumberland,WI",32.0,10 mph,Mostly Cloudy
-22.8301,"42, 18","Falmouth,KY",39.0,8 mph,Partly Cloudy
-18.1958,"31, 34","Angola,NY",37.0,8 mph,Mostly Cloudy
-26.47255,"57, 99","Smoke Rise,AL",61.0,5 mph,Patchy Fog
-25.81965,"90, 76","Hanley Hills,MO",46.0,7 mph,Mostly Cloudy
-39.87465,"132, 39","Gila Bend,AZ",54.0,5 mph,Mostly Clear
-38.61005,"60, 46","Westport,WA",36.0,20 mph,Chance Rain Showers
-25.85805,"18, 74","Bowdon,GA",60.0,5 mph,Partly Cloudy
-27.487150000000003,"114, 25","Willow Springs,MO",50.0,6 mph,Cloudy
-22.09175,"91, 26","New Boston,OH",39.0,7 mph,Partly Cloudy
-15.3398,"95, 73","Poquonock Bridge,CT",43.0,10 mph,Clear
-23.0573,"63, 70","Oakbrook Terrace,IL",39.0,10 mph,Partly Cloudy
-21.9537,"91, 57","Kure Beach,NC",62.0,23 mph,Clear
-23.8987,"20, 55","Nisswa,MN",32.0,15 mph,Mostly Cloudy
-21.0571,"9, 34","South Zanesville,OH",35.0,3 mph,Mostly Cloudy
-41.30350000000001,"498, 116","North Pole,AK",12.0,5 to 10 mph,Chance Light Snow
-31.628400000000003,"106, 115","Josephine,TX",66.0,5 mph,Patchy Fog
-17.278100000000002,"82, 68","Manahawkin,NJ",49.0,10 mph,Mostly Clear
-29.5739,"64, 105","Chouteau,OK",57.0,5 mph,Slight Chance Showers And Thunderstorms
-26.65455,"52, 89","Graysville,AL",62.0,5 mph,Partly Cloudy
-27.10165,"48, 106","Malone,FL",65.0,5 mph,Clear
-28.14065,"43, 37","Milford,NE",41.0,15 mph,Mostly Cloudy
-35.5891,"86, 12","Laguna Heights,TX",73.0,7 mph,Areas Of Fog
-19.1103,"65, 99","Williamsport,MD",41.0,10 mph,Mostly Clear
-41.52355,"53, 98","Calwa,CA",48.0,10 mph,Chance Light Rain
-16.726349999999996,"22, 38","Essex Fells,NJ",42.0,8 mph,Mostly Clear
-17.422050000000002,"29, 109","Walnutport,PA",40.0,5 mph,Partly Cloudy
-19.74555,"84, 60","Greenock,PA",34.0,2 mph,Partly Cloudy
-30.4979,"163, 77","Lame Deer,MT",19.0,8 mph,Mostly Cloudy
-26.321800000000003,"84, 113","Greenfield,TN",61.0,5 mph,Mostly Cloudy
-28.5333,"92, 64","Geneva,NE",41.0,15 mph,Scattered Rain Showers
-29.61945,"50, 34","Gurdon,AR",58.0,5 mph,Patchy Fog
-26.6153,"100, 78","Marceline,MO",41.0,8 mph,Partly Cloudy
-28.6713,"31, 21","Granby,MO",52.0,6 mph,Mostly Cloudy
-41.45805,"66, 81","Patterson Tract,CA",44.0,5 to 10 mph,Slight Chance Light Rain
-26.51405,"12, 74","Astatula,FL",69.0,5 to 10 mph,Slight Chance Rain Showers
-19.8734,"79, 55","New Eagle,PA",34.0,3 mph,Partly Cloudy
-19.50765,"49, 84","Lake Holiday,VA",40.0,7 mph,Mostly Clear
-23.0964,"9, 33","Versailles,IN",39.0,12 mph,Mostly Cloudy
-26.08785,"110, 50","Cairo,IL",57.0,7 mph,Chance Rain Showers
-20.2368,"25, 88","Auburn,MI",32.0,6 mph,Mostly Clear
-27.31995,"113, 40","Houston,MO",48.0,2 mph,Mostly Cloudy
-26.1154,"38, 85","Rockwell City,IA",32.0,14 mph,Mostly Cloudy
-34.52974999999999,"68, 166","Naples,UT",35.0,5 mph,Mostly Cloudy
-21.16615,"62, 104","Mineralwells,WV",38.0,5 mph,Mostly Clear
-21.56355,"51, 16","Galesburg,MI",35.0,8 mph,Partly Cloudy
-27.4885,"109, 31","Cabool,MO",49.0,5 mph,Cloudy
-21.66005,"76, 40","Horse Pasture,VA",48.0,6 mph,Clear
-27.051050000000004,"42, 116","Cowarts,AL",65.0,5 mph,Clear
-18.9319,"97, 82","Spencerville,MD",43.0,13 mph,Partly Cloudy
-21.56965,"106, 33","Columbus Grove,OH",38.0,5 mph,Mostly Cloudy
-32.97685,"58, 89","Fifth Street,TX",68.0,5 mph,Patchy Fog
-31.8064,"77, 86","Columbus,MT",18.0,8 mph,Snow
-67.6955,"253, 89","Honokaa,HI",64.0,16 mph,Chance Rain Showers
-24.446150000000003,"80, 56","Cambridge,IL",35.0,10 mph,Partly Cloudy
-23.5245,"15, 89","Pecatonica,IL",34.0,10 mph,Partly Cloudy
-25.688150000000004,"135, 96","Tracy,MN",23.0,10 to 15 mph,Mostly Cloudy
-25.8098,"73, 97","Elsberry,MO",41.0,5 mph,Mostly Cloudy
-19.31095,"34, 30","Southmont,PA",34.0,3 mph,Partly Cloudy
-28.6587,"48, 114","Ord,NE",38.0,15 mph,Mostly Cloudy
-35.0488,"107, 218","River Heights,UT",35.0,12 mph,Rain
-28.11565,"67, 83","Seneca,KS",41.0,10 mph,Mostly Cloudy
-30.860850000000003,"84, 40","Oakley,KS",44.0,20 mph,Cloudy
-22.072350000000004,"25, 69","Coal Grove,OH",40.0,6 mph,Mostly Clear
-14.017499999999998,"107, 63","Morrisville,VT",35.0,14 mph,Partly Cloudy
-31.50365,"41, 49","Holcomb,KS",45.0,17 mph,Cloudy
-27.72975,"39, 56","Weatherby Lake,MO",46.0,10 mph,Mostly Cloudy
-33.7839,"99, 113","Stevensville,MT",10.0,2 to 8 mph,Partly Cloudy
-39.5782,"62, 82","Lincoln Beach,OR",39.0,8 mph,Mostly Cloudy
-26.30655,"58, 71","New Haven,MO",42.0,6 mph,Mostly Cloudy
-21.19785,"45, 15","Cardington,OH",38.0,7 mph,Mostly Cloudy
-34.159099999999995,"129, 83","Blanco,TX",65.0,5 mph,Mostly Cloudy
-34.485,"157, 194","Lyman,WY",31.0,7 to 15 mph,Slight Chance Rain And Snow
-30.441750000000003,"35, 10","Anthony,KS",56.0,9 mph,Patchy Fog
-31.62115,"33, 112","Kirbyville,TX",65.0,5 mph,Patchy Fog
-15.835900000000002,"21, 73","Dolgeville,NY",34.0,9 mph,Clear
-32.68015,"105, 6","Wellington,TX",53.0,5 to 10 mph,Chance Drizzle
-16.583700000000004,"46, 101","Seneca Knolls,NY",37.0,5 mph,Partly Cloudy
-26.2881,"25, 86","Sac City,IA",31.0,14 mph,Mostly Cloudy
-25.4764,"39, 53","Pegram,TN",62.0,5 mph,Cloudy
-17.8948,"13, 88","Robesonia,PA",39.0,5 mph,Partly Cloudy
-19.78685,"67, 75","Conway,PA",34.0,2 mph,Partly Cloudy
-24.11835,"61, 33","Greensburg,KY",47.0,5 mph,Mostly Clear
-32.585800000000006,"67, 114","Porter Heights,TX",65.0,5 mph,Patchy Fog
-18.4686,"113, 16","Glen Rock,PA",38.0,10 mph,Partly Cloudy
-22.48025,"35, 16","Fairplains,NC",48.0,3 mph,Clear
-31.6552,"13, 50","Shadybrook,TX",67.0,0 to 5 mph,Patchy Fog
-22.27745,"40, 66","Drexel,OH",37.0,9 mph,Mostly Cloudy
-25.779300000000003,"85, 53","Colfax,IA",35.0,10 mph,Partly Cloudy
-19.5664,"54, 75","Stephens City,VA",41.0,8 mph,Partly Cloudy
-22.88255,"39, 85","Pardeeville,WI",31.0,5 mph,Mostly Cloudy
-19.4896,"69, 66","Marshall,VA",42.0,12 mph,Partly Cloudy
-24.4261,"74, 115","Las Marías,PR",73.0,8 mph,Mostly Clear
-18.60065,"103, 15","Midway,PA",38.0,9 mph,Partly Cloudy
-24.80935,"35, 27","Midway,GA",63.0,1 to 5 mph,Mostly Clear
-21.17995,"46, 23","Cape Carteret,NC",59.0,15 mph,Clear
-35.54375,"116, 95","McCamey,TX",67.0,20 mph,Cloudy
-33.9784,"39, 59","Olton,TX",54.0,5 mph,Patchy Drizzle
-19.69245,"91, 57","New Stanton,PA",32.0,3 mph,Partly Cloudy
-37.22805,"89, 82","San Ysidro,NM",48.0,2 mph,Mostly Cloudy
-30.4169,"111, 128","Simmesport,LA",65.0,0 to 5 mph,Patchy Fog
-22.02155,"90, 96","Kohler,WI",37.0,10 mph,Mostly Cloudy
-25.8872,"90, 69","St. George,MO",45.0,6 mph,Mostly Cloudy
-23.928800000000003,"60, 67","Jacksboro,TN",49.0,0 mph,Mostly Clear
-32.86919999999999,"40, 75","Stratford,TX",45.0,15 mph,Patchy Fog
-23.47315,"13, 95","Lake Summerset,IL",34.0,10 mph,Partly Cloudy
-16.257949999999997,"46, 16","Kerhonkson,NY",39.0,7 mph,Mostly Clear
-27.643100000000004,"91, 46","Burnt Store Marina,FL",68.0,9 mph,Partly Cloudy
-26.90165,"63, 57","Thorsby,AL",62.0,5 mph,Patchy Fog
-26.62655,"71, 72","Wilsonville,AL",61.0,5 mph,Patchy Fog
-19.05475,"95, 74","Chevy Chase Village,MD",45.0,13 mph,Partly Cloudy
-16.50155,"42, 36","Bellerose Terrace,NY",47.0,13 mph,Mostly Clear
-33.734849999999994,"21, 65","Ganado,TX",68.0,5 mph,Patchy Fog
-30.56145,"35, 12","Imperial,NE",37.0,15 to 20 mph,Mostly Cloudy
-32.8311,"80, 69","Three Forks,MT",10.0,9 mph,Light Snow
-31.43185,"109, 129","Leonard,TX",65.0,10 mph,Patchy Fog
-33.89,"50, 54","Hale Center,TX",54.0,5 mph,Patchy Drizzle
-26.09945,"50, 22","Buena Vista,GA",64.0,5 mph,Mostly Clear
-17.009050000000002,"81, 32","Jermyn,PA",37.0,2 mph,Partly Cloudy
-22.0926,"90, 27","Rosemount,OH",39.0,7 mph,Partly Cloudy
-24.242149999999995,"53, 27","Postville,IA",31.0,9 mph,Mostly Cloudy
-23.651300000000003,"63, 51","Tigerville,SC",57.0,6 mph,Partly Cloudy
-32.776799999999994,"69, 97","Clancy,MT",3.0,6 mph,Light Snow
-26.564650000000004,"140, 9","Ida Grove,IA",35.0,10 to 15 mph,Mostly Cloudy
-25.6228,"70, 35","Lisbon,ND",28.0,20 mph,Mostly Cloudy
-34.26105,"163, 33","Yorktown,TX",69.0,5 mph,Patchy Fog
-19.9813,"75, 26","West Branch,MI",28.0,5 mph,Mostly Clear
-23.43415,"40, 65","Hinckley,IL",35.0,10 mph,Partly Cloudy
-18.6157,"112, 114","Snow Hill,MD",45.0,14 mph,Mostly Clear
